,trial_number,tested_combination,combination_played_order,number_of_turns_won
80,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
81,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
82,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
83,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
84,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 0, 1: 0, 2: 2}"
85,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 0, 1: 0, 2: 2}"
86,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 0, 1: 0, 2: 2}"
87,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 0, 1: 0, 2: 2}"
88,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
89,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
90,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
91,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
92,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
93,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
94,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
95,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
96,2,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
97,2,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
98,2,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
99,2,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
100,2,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
101,2,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
102,2,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
103,2,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
104,3,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
105,3,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
106,3,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
107,3,12 RED - 3 RED,12 RED - 3 RED,"{0: 1, 1: 0, 2: 1}"
108,3,12 RED - 3 RED,3 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
109,3,12 RED - 3 RED,3 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
110,3,12 RED - 3 RED,3 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
111,3,12 RED - 3 RED,3 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
112,4,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
113,4,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
114,4,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
115,4,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
116,4,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
117,4,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
118,4,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
119,4,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
120,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
121,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
122,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
123,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
124,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
125,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
126,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
127,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
128,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
129,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
130,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
131,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
132,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
133,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
134,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
135,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
136,2,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
137,2,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
138,2,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
139,2,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
140,2,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
141,2,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
142,2,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
143,2,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
144,3,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
145,3,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
146,3,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
147,3,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
148,3,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
149,3,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
150,3,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
151,3,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
152,4,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
153,4,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
154,4,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
155,4,12 RED - 8 RED,12 RED - 8 RED,"{0: 1, 1: 0, 2: 1}"
156,4,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
157,4,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
158,4,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
159,4,12 RED - 8 RED,8 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
160,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
161,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
162,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
163,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
164,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
165,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
166,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
167,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
168,1,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 0, 2: 1}"
169,1,12 RED - Jester,12 RED - Jester,"{0: 0, 1: 0, 2: 2}"
170,1,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 0, 2: 1}"
171,1,12 RED - Jester,12 RED - Jester,"{0: 0, 1: 0, 2: 2}"
172,1,12 RED - Jester,Jester - 12 RED,"{0: 0, 1: 1, 2: 1}"
173,1,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 0, 2: 1}"
174,1,12 RED - Jester,Jester - 12 RED,"{0: 0, 1: 0, 2: 2}"
175,1,12 RED - Jester,Jester - 12 RED,"{0: 0, 1: 0, 2: 2}"
176,2,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
177,2,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
178,2,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
179,2,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
180,2,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
181,2,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
182,2,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
183,2,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
184,3,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
185,3,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
186,3,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
187,3,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
188,3,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
189,3,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
190,3,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
191,3,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
192,4,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
193,4,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 0, 2: 1}"
194,4,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
195,4,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
196,4,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
197,4,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
198,4,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 0, 2: 1}"
199,4,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 0, 2: 1}"
200,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
201,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
202,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
203,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
204,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
205,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
206,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
207,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
208,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
209,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
210,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
211,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
212,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
213,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
214,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
215,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
216,2,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
217,2,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
218,2,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
219,2,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
220,2,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
221,2,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
222,2,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
223,2,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
224,3,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
225,3,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
226,3,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
227,3,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
228,3,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
229,3,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
230,3,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
231,3,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
232,4,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
233,4,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
234,4,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
235,4,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
236,4,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
237,4,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
238,4,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
239,4,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
240,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
241,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
242,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
243,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
244,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
245,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
246,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
247,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
248,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
249,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
250,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
251,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
252,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
253,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
254,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
255,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
256,2,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
257,2,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
258,2,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
259,2,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
260,2,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
261,2,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
262,2,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
263,2,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
264,3,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
265,3,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
266,3,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
267,3,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
268,3,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
269,3,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
270,3,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
271,3,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
272,4,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
273,4,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
274,4,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
275,4,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
276,4,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
277,4,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
278,4,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
279,4,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
280,0,12 RED - 7 RED,12 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
281,0,12 RED - 7 RED,12 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
282,0,12 RED - 7 RED,12 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
283,0,12 RED - 7 RED,12 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
284,0,12 RED - 7 RED,7 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
285,0,12 RED - 7 RED,7 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
286,0,12 RED - 7 RED,7 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
287,0,12 RED - 7 RED,7 RED - 12 RED,"{0: 1, 1: 0, 2: 1}"
288,1,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
289,1,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
290,1,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
291,1,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
292,1,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
293,1,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
294,1,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
295,1,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
296,2,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
297,2,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
298,2,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
299,2,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
300,2,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
301,2,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
302,2,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
303,2,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
304,3,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
305,3,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
306,3,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
307,3,12 RED - 7 RED,12 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
308,3,12 RED - 7 RED,7 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
