,trial_number,tested_combination,combination_played_order,number_of_turns_won
74,1,12 RED - Magician,12 RED - Magician,"{0: 2, 1: 0, 2: 0}"
75,1,12 RED - Magician,12 RED - Magician,"{0: 2, 1: 0, 2: 0}"
76,1,12 RED - Magician,Magician - 12 RED,"{0: 2, 1: 0, 2: 0}"
77,1,12 RED - Magician,Magician - 12 RED,"{0: 2, 1: 0, 2: 0}"
78,1,12 RED - Magician,Magician - 12 RED,"{0: 2, 1: 0, 2: 0}"
79,1,12 RED - Magician,Magician - 12 RED,"{0: 2, 1: 0, 2: 0}"
80,0,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
81,0,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
82,0,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
83,0,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
84,0,12 RED - 1 RED,1 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
85,0,12 RED - 1 RED,1 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
86,0,12 RED - 1 RED,1 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
87,0,12 RED - 1 RED,1 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
88,1,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
89,1,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
90,1,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
91,1,12 RED - 1 RED,12 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
92,1,12 RED - 1 RED,1 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
93,1,12 RED - 1 RED,1 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
94,1,12 RED - 1 RED,1 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
95,1,12 RED - 1 RED,1 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
96,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
97,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
98,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
99,0,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
100,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
101,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
102,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
103,0,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
104,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
105,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
106,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
107,1,12 RED - 13 RED,12 RED - 13 RED,"{0: 2, 1: 0, 2: 0}"
108,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
109,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
110,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
111,1,12 RED - 13 RED,13 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
112,0,12 RED - 11 RED,12 RED - 11 RED,"{0: 2, 1: 0, 2: 0}"
113,0,12 RED - 11 RED,12 RED - 11 RED,"{0: 2, 1: 0, 2: 0}"
114,0,12 RED - 11 RED,12 RED - 11 RED,"{0: 2, 1: 0, 2: 0}"
115,0,12 RED - 11 RED,12 RED - 11 RED,"{0: 2, 1: 0, 2: 0}"
116,0,12 RED - 11 RED,11 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
117,0,12 RED - 11 RED,11 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
118,0,12 RED - 11 RED,11 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
119,0,12 RED - 11 RED,11 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
120,1,12 RED - 11 RED,12 RED - 11 RED,"{0: 1, 1: 1, 2: 0}"
121,1,12 RED - 11 RED,12 RED - 11 RED,"{0: 1, 1: 1, 2: 0}"
122,1,12 RED - 11 RED,12 RED - 11 RED,"{0: 1, 1: 1, 2: 0}"
123,1,12 RED - 11 RED,12 RED - 11 RED,"{0: 1, 1: 1, 2: 0}"
124,1,12 RED - 11 RED,11 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
125,1,12 RED - 11 RED,11 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
126,1,12 RED - 11 RED,11 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
127,1,12 RED - 11 RED,11 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
128,0,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
129,0,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
130,0,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
131,0,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
132,0,12 RED - 4 RED,4 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
133,0,12 RED - 4 RED,4 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
134,0,12 RED - 4 RED,4 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
135,0,12 RED - 4 RED,4 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
136,1,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
137,1,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
138,1,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
139,1,12 RED - 4 RED,12 RED - 4 RED,"{0: 2, 1: 0, 2: 0}"
140,1,12 RED - 4 RED,4 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
141,1,12 RED - 4 RED,4 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
142,1,12 RED - 4 RED,4 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
143,1,12 RED - 4 RED,4 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
144,0,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
145,0,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
146,0,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
147,0,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
148,0,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
149,0,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
150,0,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
151,0,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
152,1,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
153,1,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
154,1,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
155,1,12 RED - 9 RED,12 RED - 9 RED,"{0: 2, 1: 0, 2: 0}"
156,1,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
157,1,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
158,1,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
159,1,12 RED - 9 RED,9 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
160,0,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
161,0,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
162,0,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
163,0,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
164,0,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
165,0,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
166,0,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
167,0,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
168,1,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
169,1,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
170,1,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
171,1,12 RED - 2 RED,12 RED - 2 RED,"{0: 2, 1: 0, 2: 0}"
172,1,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
173,1,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
174,1,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
175,1,12 RED - 2 RED,2 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
176,0,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
177,0,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
178,0,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
179,0,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
180,0,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
181,0,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
182,0,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
183,0,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
184,1,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
185,1,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
186,1,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
187,1,12 RED - 10 RED,12 RED - 10 RED,"{0: 2, 1: 0, 2: 0}"
188,1,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
189,1,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
190,1,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
191,1,12 RED - 10 RED,10 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
192,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 0, 2: 1}"
193,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
194,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 0, 2: 1}"
195,0,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
196,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
197,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 0, 2: 1}"
198,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
199,0,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
200,1,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
201,1,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
202,1,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
203,1,12 RED - Jester,12 RED - Jester,"{0: 1, 1: 1, 2: 0}"
204,1,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
205,1,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
206,1,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
207,1,12 RED - Jester,Jester - 12 RED,"{0: 1, 1: 1, 2: 0}"
208,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
209,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
210,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
211,0,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
212,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
213,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
214,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
215,0,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
216,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
217,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
218,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
219,1,12 RED - 3 RED,12 RED - 3 RED,"{0: 2, 1: 0, 2: 0}"
220,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
221,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
222,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
223,1,12 RED - 3 RED,3 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
224,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
225,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
226,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
227,0,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
228,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
229,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
230,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
231,0,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
232,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
233,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
234,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
235,1,12 RED - 8 RED,12 RED - 8 RED,"{0: 2, 1: 0, 2: 0}"
236,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
237,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
238,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
239,1,12 RED - 8 RED,8 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
240,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
241,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 0, 1: 1, 2: 1}"
242,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
243,0,12 RED - 6 RED,12 RED - 6 RED,"{0: 1, 1: 1, 2: 0}"
244,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
245,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
246,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 0, 1: 1, 2: 1}"
247,0,12 RED - 6 RED,6 RED - 12 RED,"{0: 1, 1: 1, 2: 0}"
248,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
249,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
250,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
251,1,12 RED - 6 RED,12 RED - 6 RED,"{0: 2, 1: 0, 2: 0}"
252,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
253,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
254,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
255,1,12 RED - 6 RED,6 RED - 12 RED,"{0: 2, 1: 0, 2: 0}"
256,0,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
257,0,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
258,0,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
259,0,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
260,0,7 RED - 5 RED,5 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
261,0,7 RED - 5 RED,5 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
262,0,7 RED - 5 RED,5 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
263,0,7 RED - 5 RED,5 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
264,1,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
265,1,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
266,1,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
267,1,7 RED - 5 RED,7 RED - 5 RED,"{0: 2, 1: 0, 2: 0}"
268,1,7 RED - 5 RED,5 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
269,1,7 RED - 5 RED,5 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
270,1,7 RED - 5 RED,5 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
271,1,7 RED - 5 RED,5 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
272,0,7 RED - Magician,7 RED - Magician,"{0: 2, 1: 0, 2: 0}"
273,0,7 RED - Magician,7 RED - Magician,"{0: 2, 1: 0, 2: 0}"
274,0,7 RED - Magician,7 RED - Magician,"{0: 1, 1: 1, 2: 0}"
275,0,7 RED - Magician,7 RED - Magician,"{0: 1, 1: 1, 2: 0}"
276,0,7 RED - Magician,Magician - 7 RED,"{0: 1, 1: 1, 2: 0}"
277,0,7 RED - Magician,Magician - 7 RED,"{0: 1, 1: 1, 2: 0}"
278,0,7 RED - Magician,Magician - 7 RED,"{0: 2, 1: 0, 2: 0}"
279,0,7 RED - Magician,Magician - 7 RED,"{0: 2, 1: 0, 2: 0}"
280,1,7 RED - Magician,7 RED - Magician,"{0: 1, 1: 1, 2: 0}"
281,1,7 RED - Magician,7 RED - Magician,"{0: 1, 1: 1, 2: 0}"
282,1,7 RED - Magician,7 RED - Magician,"{0: 2, 1: 0, 2: 0}"
283,1,7 RED - Magician,7 RED - Magician,"{0: 2, 1: 0, 2: 0}"
284,1,7 RED - Magician,Magician - 7 RED,"{0: 2, 1: 0, 2: 0}"
285,1,7 RED - Magician,Magician - 7 RED,"{0: 2, 1: 0, 2: 0}"
286,1,7 RED - Magician,Magician - 7 RED,"{0: 1, 1: 1, 2: 0}"
287,1,7 RED - Magician,Magician - 7 RED,"{0: 1, 1: 1, 2: 0}"
288,0,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
289,0,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
290,0,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
291,0,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
292,0,7 RED - 1 RED,1 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
293,0,7 RED - 1 RED,1 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
294,0,7 RED - 1 RED,1 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
295,0,7 RED - 1 RED,1 RED - 7 RED,"{0: 1, 1: 0, 2: 1}"
296,1,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
297,1,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
298,1,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
299,1,7 RED - 1 RED,7 RED - 1 RED,"{0: 2, 1: 0, 2: 0}"
300,1,7 RED - 1 RED,1 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
301,1,7 RED - 1 RED,1 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
302,1,7 RED - 1 RED,1 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
303,1,7 RED - 1 RED,1 RED - 7 RED,"{0: 2, 1: 0, 2: 0}"
